                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     150                                      980                  1.0000000000000000E+001                  2.0000000000000000E-002                  7.9232602982164547E+006                  4.6439041560397243E+001                  2.4091717682586172E+004                  6.8767246488437086E+003                  4.7600163872473864E+000                 -5.4276024253567172E+000                  5.2791838602643149E-001                  9.2119998153225031E-008                  4.5243598677033708E-001                  1.2030476916209963E-004                  1.1253613872086544E-002                  2.1093701888540255E-003                  2.0850244238750375E-003                  1.0000000000000000E+001                  0.0000000000000000E+000                  6.4978212297260951E+000                  1.7130111754687564E-004                  3.3018444580729076E+000                  1.7055049091596681E-002                  4.9594513696461312E-002                  7.1890985764083967E-002                  2.0850244238750353E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2867731323047119E+004                  7.1943377937438796E+004                  1.4541806616732076E+007                  6.8834849246736585E+003                  6.8834849246736558E+003                  6.5139301692022173E-031                  4.7189275327492402E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.5003907918699559E+014                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241123"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                     logL                                 velocity                                  entropy                                 mix_type                                   csound                             v_div_csound                                  v_div_r                                      eta                                       mu                                    logdq                                 dq_ratio                                        q                                   radius                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                                     abar                                       ye                              log_opacity                                  eps_nuc                              non_nuc_neu                                 eps_grav                        mlt_mixing_length                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                                    gradT                                    gradr                                     mass                                     mmid                                    logxq                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                tri_alpha                                  c_alpha                                  n_alpha                                  o_alpha                                 ne_alpha                                 na_alpha                                 mg_alpha                                 si_alpha                                  s_alpha                                 ar_alpha                                 ca_alpha                                 ti_alpha                                 cr_alpha                                 fe_co_ni                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                          gradr_sub_grada                                     logQ 
                                       1                  4.3829156272705392E+000                 -8.9794060262602891E+000                  3.6109544766196562E+000                  6.7760844786311136E-001                  6.8767246488437086E+003                  3.8373816350906256E+000                  0.0000000000000000E+000                  4.0726970736148679E+001                                        0                  2.4181690440161591E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7438359474493506E+001                  6.5264286629417279E-001                 -1.2096910013008056E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  4.7600163872473864E+000                  2.4149916154317732E+004                  6.6666666666666663E-001                 -1.7609125905568127E-001                  4.0827658794284494E+003                  7.8989431540726773E-001                  3.5085234649913564E+000                  2.9040051668795269E-001                  7.6654808688232856E-001                  1.2966429887659310E+000                  8.5000496627254207E-001                  3.5189099367342841E-001                  1.5376189050619971E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4348698435509670E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.6247447488507740E-003                  1.4086547459129878E-001                  1.4086547459129878E-001                  1.0000000000000000E+001                  9.9999999999960014E+000                 -9.8999999999999986E+001                  7.0000000000000007E-001                  2.9797635251138025E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                  1.5376189050619971E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4953504209665391E-001                 -5.7452372808013692E+000 
                                       2                  4.3856013081704432E+000                 -8.9612726157399898E+000                  3.6296778241711785E+000                  6.7759400987519303E-001                  6.8767246488437149E+003                  3.8373816350906260E+000                  0.0000000000000000E+000                  4.0640084713657650E+001                                        0                  2.4210938982629478E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7405862044426637E+001                  6.5263641139276596E-001                 -1.1899681579255489E+001                  6.3499684317914673E-001                  9.9999999999919997E-001                  4.7598581445811892E+000                  2.4299722171907590E+004                  6.9262223615875662E-001                 -1.5950356983820577E-001                  4.2626318356900392E+003                  7.9371997335629085E-001                  3.5293451333029200E+000                  2.9123836346241633E-001                  7.6656324142089582E-001                  1.2966429887659305E+000                  8.5000496627254218E-001                  3.5944560560244171E-001                  1.6031815055982754E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4379260419719434E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.6307232751215321E-003                  1.4287031888295179E-001                  1.4287031888295179E-001                  9.9999999999919993E+000                  9.9999999999857003E+000                 -1.2096910013008056E+001                  7.0000000000000018E-001                  2.9797635251138011E-005                  2.7997020236474895E-001                  3.4468833607860789E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                  1.6031815055982754E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4785559907967108E-001                 -5.7324752320808763E+000 
                                       3                  4.3880461383164135E+000                 -8.9454921846102717E+000                  3.6461762202734285E+000                  6.7757219985493300E-001                  6.8767246488437149E+003                  3.8373816350906260E+000                  0.0000000000000000E+000                  4.0566912695950947E+001                                        0                  2.4241733192225113E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7377952375453876E+001                  6.5263051116606807E-001                 -1.2200711574919470E+001                  2.0000000000000000E+000                  9.9999999999794009E-001                  4.7596191132321106E+000                  2.4436901501912052E+004                  7.3421807198395928E-001                 -1.3417493001138667E-001                  4.4276799442253860E+003                  7.9688682109748832E-001                  3.5475728648023246E+000                  2.9194777664951227E-001                  7.6657709398040075E-001                  1.2966429887659310E+000                  8.5000496627254207E-001                  3.6589331007609704E-001                  1.6625075808749068E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4497331010203838E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.6379191537917752E-003                  1.4900179503242339E-001                  1.4900179503242339E-001                  9.9999999999794014E+000                  9.9999999999762519E+000                 -1.1686164660785911E+001                  7.0000000000000007E-001                  2.9797635251138022E-005                  2.7997020236474895E-001                  3.4468833607860794E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                  1.6625075808749068E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4270951055472358E-001                 -5.7215844612430971E+000 
                                       4                  4.3907759465852632E+000                 -8.9286349727174876E+000                  3.6640189511183481E+000                  6.7756168280022000E-001                  6.8767246488437149E+003                  3.8373816350906260E+000                  0.0000000000000000E+000                  4.0491286265270993E+001                                        0                  2.4280323382178876E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7348545462299395E+001                  6.5262390903580358E-001                 -1.1825047960958585E+001                  4.2105263157894729E-001                  9.9999999999731015E-001                  4.7595038537236087E+000                  2.4590986228131682E+004                  7.5532863868906464E-001                 -1.2186404848324142E-001                  4.6133770531281762E+003                  8.0009916622406607E-001                  3.5671627689538643E+000                  2.9268196966611060E-001                  7.6659259476692365E-001                  1.2966429887659308E+000                  8.5000496627254196E-001                  3.7263950091373199E-001                  1.7283090349163335E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4573513862685478E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.6482305292652485E-003                  1.5192788429685813E-001                  1.5192788429685813E-001                  9.9999999999731006E+000                  9.9999999999656222E+000                 -1.1570284342044745E+001                  7.0000000000000007E-001                  2.9797635251138018E-005                  2.7997020236474907E-001                  3.4468833607860789E-003                  1.0103427409336072E-003                  9.3805276451495462E-003                  2.0850244238750375E-003                  4.0772218292556795E-003                  1.7283090349163338E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4023743102423883E-001                 -5.7101868658880122E+000 
                                       5                  4.3937738380762381E+000                 -8.9108953922495573E+000                  3.6830247683571611E+000                  6.7753765287854151E-001                  6.8767246488437149E+003                  3.8373816350906260E+000                  0.0000000000000000E+000                  4.0414330926724098E+001                                        0                  2.4326888159259949E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7318030816761961E+001                  6.5261667497780962E-001                 -1.2062408876753189E+001                  1.7272727272727280E+000                  9.9999999999581413E-001                  4.7592405131896074E+000                  2.4761322584360278E+004                  8.0625518714662747E-001                 -9.3527478258182237E-002                  4.8197528449424690E+003                  8.0330181422582392E-001                  3.5879035161588262E+000                  2.9342758738838720E-001                  7.6660957958268183E-001                  1.2966429887659308E+000                  8.5000496627254196E-001                  3.7959573780271211E-001                  1.8003692038255713E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4789692077137804E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.6612869142750217E-003                  1.5853448611311896E-001                  1.5853448611311896E-001                  9.9999999999581419E+000                  9.9999999999538112E+000                 -1.1378217002278951E+001                  7.0000000000000007E-001                  2.9797635251138018E-005                  2.7997020236474907E-001                  3.4468833607860789E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750371E-003                  4.0772218292556787E-003                  1.8003692038255715E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3461970811043347E-001                 -5.6984430684020353E+000 
                                       6                  4.3959512915517518E+000                 -8.8984986070289267E+000                  3.6964536975339257E+000                  6.7752429590887397E-001                  6.8767246488437158E+003                  3.8373816350906260E+000                  0.0000000000000000E+000                  4.0362202477920420E+001                                        0                  2.4363248306996180E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7296990796725861E+001                  6.5261142991351018E-001                 -1.2062408876753189E+001                  1.0000000000000000E+000                  9.9999999999494793E-001                  4.7590941423369175E+000                  2.4885781952794860E+004                  8.3621761156931129E-001                 -7.7680690018293197E-002                  4.9711137118799888E+003                  8.0542759858828461E-001                  3.6024802044905195E+000                  2.9392952781407622E-001                  7.6662189468361275E-001                  1.2966429887659310E+000                  8.5000496627254207E-001                  3.8435954488168517E-001                  1.8525024185092949E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4931414574254870E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.6720907055046246E-003                  1.6215905045578494E-001                  1.6215905045578494E-001                  9.9999999999494786E+000                  9.9999999999451479E+000                 -1.1296537548528178E+001                  7.0000000000000007E-001                  2.9797635251138022E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                  1.8525024185092947E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3151950714544680E-001                 -5.6904011901324303E+000 
                                       7                  4.3981088680650879E+000                 -8.8865753602866473E+000                  3.7094813463254228E+000                  6.7751131363809225E-001                  6.8767246488437158E+003                  3.8373816350906260E+000                  0.0000000000000000E+000                  4.0313300310480187E+001                                        0                  2.4401108613285911E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7276972671419124E+001                  6.5260624520094190E-001                 -1.2062408876753189E+001                  1.0000000000000000E+000                  9.9999999999408173E-001                  4.7589518818939016E+000                  2.5009722217971714E+004                  8.6651234238462116E-001                 -6.2225246924259889E-002                  5.1224926782896982E+003                  8.0738775364942650E-001                  3.6165635041284623E+000                  2.9439663556884921E-001                  7.6663406827679925E-001                  1.2966429887659310E+000                  8.5000496627254207E-001                  3.8886784090599824E-001                  1.9040679498810759E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5087476200651419E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.6837068302954931E-003                  1.6562726676955999E-001                  1.6562726676955999E-001                  9.9999999999408171E+000                  9.9999999999364864E+000                 -1.1227815082338239E+001                  7.0000000000000007E-001                  2.9797635251138028E-005                  2.7997020236474901E-001                  3.4468833607860794E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750371E-003                  4.0772218292556787E-003                  1.9040679498810761E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2853581492190272E-001                 -5.6827930964168232E+000 
                                       8                  4.4013103403216824E+000                 -8.8695146824353372E+000                  3.7283202992514255E+000                  6.7749868182072992E-001                  6.8767246488437158E+003                  3.8373816350906260E+000                  0.0000000000000000E+000                  4.0245477310722691E+001                                        0                  2.4460391836465765E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7248723045899990E+001                  6.5259856750696787E-001                 -1.1761378881089207E+001                  5.0000000000000000E-001                  9.9999999999321554E-001                  4.7588134658207402E+000                  2.5194766648783909E+004                  8.9712499815682722E-001                 -4.7147041651899840E-002                  5.3495875473421993E+003                  8.1004495503512042E-001                  3.6368294208238074E+000                  2.9503503870226649E-001                  7.6665209569179826E-001                  1.2966429887659308E+000                  8.5000496627254196E-001                  3.9518279581807431E-001                  1.9803580625521508E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5256780074185598E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.7026506234408051E-003                  1.6894380737992368E-001                  1.6894380737992368E-001                  9.9999999999321556E+000                  9.9999999999234941E+000                 -1.1168496126215784E+001                  7.0000000000000007E-001                  2.9797635251138022E-005                  2.7997020236474907E-001                  3.4468833607860789E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750375E-003                  4.0772218292556787E-003                  1.9803580625521508E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2566562923339800E-001                 -5.6721353630787021E+000 
                                       9                  4.4044559466771043E+000                 -8.8533300436772127E+000                  3.7463798703532238E+000                  6.7747438829530748E-001                  6.8767246488437158E+003                  3.8373816350906260E+000                  0.0000000000000000E+000                  4.0183175007210160E+001                                        0                  2.4521449975519804E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7222298114355063E+001                  6.5259105110430649E-001                 -1.2062408876753189E+001                  1.9999999999999982E+000                  9.9999999999148326E-001                  4.7585472751889339E+000                  2.5377915481524025E+004                  9.5925235584530488E-001                 -1.8067125536620477E-002                  5.5767332349283624E+003                  8.1242554785137411E-001                  3.6561634422947833E+000                  2.9560937180002717E-001                  7.6666974480170202E-001                  1.2966429887659308E+000                  8.5000496627254196E-001                  4.0105719832257647E-001                  2.0555542346566062E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5616399879342246E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  4.7224683935339733E-003                  1.7519946870965028E-001                  1.7519946870965028E-001                  9.9999999999148326E+000                  9.9999999999105018E+000                 -1.1069735086123053E+001                  7.0000000000000007E-001                  2.9797635251138022E-005                  2.7997020236474907E-001                  3.4468833607860785E-003                  1.0103427409336072E-003                  9.3805276451495462E-003                  2.0850244238750375E-003                  4.0772218292556795E-003                  2.0555542346566062E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2021845872445666E-001                 -5.6622419370314212E+000 
